"taxnum","date","charge_count","allegation_count"
"955586","6/21/2017","2",NA
"947669",NA,NA,NA
"932040",NA,NA,NA
"916807",NA,NA,NA
"927598",NA,NA,NA
"931337",NA,NA,NA
"946332",NA,NA,NA
"943880","10/15/2015","2",NA
"943880","4/22/2020","1",NA
"970895",NA,NA,NA
"943881",NA,NA,NA
"905173",NA,NA,NA
"947547",NA,NA,NA
"947862",NA,NA,NA
"936087",NA,NA,NA
"959306",NA,NA,NA
"971247",NA,NA,NA
"961381","2/28/2018","5",NA
"933417",NA,NA,NA
"968848",NA,NA,NA
"965569",NA,NA,NA
"946333",NA,NA,NA
"948834",NA,NA,NA
"968162",NA,NA,NA
"933418",NA,NA,NA
"949736",NA,NA,NA
"935858",NA,NA,NA
"969397",NA,NA,NA
"961382",NA,NA,NA
"970262",NA,NA,NA
"935859",NA,NA,NA
"967703",NA,NA,NA
"968849",NA,NA,NA
"929048",NA,NA,NA
"965889",NA,NA,NA
"970896",NA,NA,NA
"929267",NA,NA,NA
"951343",NA,NA,NA
"972469",NA,NA,NA
"918416","8/20/2012","2",NA
"917186",NA,NA,NA
"963302",NA,NA,NA
"937895",NA,NA,NA
"952297",NA,NA,NA
"961383",NA,NA,NA
"959307",NA,NA,NA
"959308","1/26/2019","2",NA
"937643",NA,NA,NA
"929268",NA,NA,NA
"972377",NA,NA,NA
"964318",NA,NA,NA
"955587",NA,NA,NA
"939591",NA,NA,NA
"936476","5/18/2020","1",NA
"946432","6/1/2010","2",NA
"961384",NA,NA,NA
"939592",NA,NA,NA
"970897",NA,NA,NA
"965571",NA,NA,NA
"968163",NA,NA,NA
"971706",NA,NA,NA
"935862",NA,NA,NA
"924564",NA,NA,NA
"946334",NA,NA,NA
"961385",NA,NA,NA
"927604",NA,NA,NA
"960030",NA,NA,NA
"954378",NA,NA,NA
"948149",NA,NA,NA
"943883",NA,NA,NA
"972993",NA,NA,NA
"960031",NA,NA,NA
"946335",NA,NA,NA
"968850",NA,NA,NA
"951344",NA,NA,NA
"939593",NA,NA,NA
"969398",NA,NA,NA
"965572",NA,NA,NA
"940809",NA,NA,NA
"959309",NA,NA,NA
"971248",NA,NA,NA
"965573",NA,NA,NA
"943884",NA,NA,NA
"943885",NA,NA,NA
"945063",NA,NA,NA
"972289",NA,NA,NA
"939594",NA,NA,NA
"952298",NA,NA,NA
"971707",NA,NA,NA
"971249",NA,NA,NA
"972994",NA,NA,NA
"945064",NA,NA,NA
"961386",NA,NA,NA
"970899",NA,NA,NA
"935864","10/2/2017","4",NA
"953488",NA,NA,NA
"962844",NA,NA,NA
"961387",NA,NA,NA
"951345",NA,NA,NA
"958127",NA,NA,NA
"965575",NA,NA,NA
"965574",NA,NA,NA
"919786",NA,NA,NA
"946336",NA,NA,NA
"963303",NA,NA,NA
"932160",NA,NA,NA
"971250",NA,NA,NA
"959310",NA,NA,NA
"962846","5/19/2022",NA,"1"
"963304",NA,NA,NA
"919787",NA,NA,NA
"924767",NA,NA,NA
"970900",NA,NA,NA
"961388",NA,NA,NA
"949734",NA,NA,NA
"943626",NA,NA,NA
"963780",NA,NA,NA
"968164",NA,NA,NA
"959311",NA,NA,NA
"967367",NA,NA,NA
"970901",NA,NA,NA
"937644",NA,NA,NA
"956304",NA,NA,NA
"952192",NA,NA,NA
"973809",NA,NA,NA
"943886",NA,NA,NA
"960032",NA,NA,NA
"971708",NA,NA,NA
"949737",NA,NA,NA
"961389",NA,NA,NA
"942618",NA,NA,NA
"965577",NA,NA,NA
"945065","12/14/2015","5",NA
"959313",NA,NA,NA
"949738",NA,NA,NA
"937928",NA,NA,NA
"937645",NA,NA,NA
"939596",NA,NA,NA
"951348",NA,NA,NA
"945332",NA,NA,NA
"947863",NA,NA,NA
"933420",NA,NA,NA
"939597",NA,NA,NA
"969727",NA,NA,NA
"913820",NA,NA,NA
"933421",NA,NA,NA
"962139",NA,NA,NA
"951349",NA,NA,NA
"958128",NA,NA,NA
"953490",NA,NA,NA
"970263",NA,NA,NA
"937646",NA,NA,NA
"953491",NA,NA,NA
"973810",NA,NA,NA
"957224",NA,NA,NA
"937647",NA,NA,NA
"933422",NA,NA,NA
"971709",NA,NA,NA
"958129",NA,NA,NA
"946338",NA,NA,NA
"943887",NA,NA,NA
"969400",NA,NA,NA
"939598",NA,NA,NA
"955589",NA,NA,NA
"945066",NA,NA,NA
"933423",NA,NA,NA
"951350",NA,NA,NA
"948150","3/21/2021","4",NA
"942882",NA,NA,NA
"935866",NA,NA,NA
"947700",NA,NA,NA
"896052",NA,NA,NA
"953492","9/8/2020","2",NA
"948533",NA,NA,NA
"943888",NA,NA,NA
"965890",NA,NA,NA
"972470",NA,NA,NA
"955590",NA,NA,NA
"972378",NA,NA,NA
"941250",NA,NA,NA
"973811",NA,NA,NA
"949740",NA,NA,NA
"961391",NA,NA,NA
"940813",NA,NA,NA
"971251",NA,NA,NA
"969401",NA,NA,NA
"961392",NA,NA,NA
"929274",NA,NA,NA
"973812",NA,NA,NA
"939599",NA,NA,NA
"939600",NA,NA,NA
"969402",NA,NA,NA
"952299",NA,NA,NA
"920907",NA,NA,NA
"916819",NA,NA,NA
"951351",NA,NA,NA
"955591",NA,NA,NA
"960033",NA,NA,NA
"959314",NA,NA,NA
"947443",NA,NA,NA
"970264",NA,NA,NA
"947550",NA,NA,NA
"951352",NA,NA,NA
"942619",NA,NA,NA
"952300",NA,NA,NA
"937651",NA,NA,NA
"949741",NA,NA,NA
"961393",NA,NA,NA
"934223",NA,NA,NA
"937652",NA,NA,NA
"961442",NA,NA,NA
"900690",NA,NA,NA
"957225",NA,NA,NA
"945333",NA,NA,NA
"929275",NA,NA,NA
"947551",NA,NA,NA
"943287","9/23/2010","3",NA
"942620","3/2/2016","3",NA
"947552",NA,NA,NA
"952302",NA,NA,NA
"926223",NA,NA,NA
"956305",NA,NA,NA
"935868",NA,NA,NA
"952303",NA,NA,NA
"935869",NA,NA,NA
"952491",NA,NA,NA
"964811",NA,NA,NA
"946341",NA,NA,NA
"953494",NA,NA,NA
"946342",NA,NA,NA
"943890",NA,NA,NA
"934224",NA,NA,NA
"949742",NA,NA,NA
"931345",NA,NA,NA
"957226",NA,NA,NA
"943891",NA,NA,NA
"956307","4/26/2022",NA,"3"
"957227","5/11/2022",NA,"1"
"957227","5/14/2022",NA,"1"
"957227","6/13/2022",NA,"1"
"957227","6/16/2022",NA,"1"
"932044",NA,NA,NA
"933425",NA,NA,NA
"947553",NA,NA,NA
"957228",NA,NA,NA
"945068",NA,NA,NA
"943520",NA,NA,NA
"947554",NA,NA,NA
"953495",NA,NA,NA
"960034","4/9/2022",NA,"1"
"946344",NA,NA,NA
"957229",NA,NA,NA
"949743",NA,NA,NA
"920910",NA,NA,NA
"931346",NA,NA,NA
"943892",NA,NA,NA
"927607",NA,NA,NA
"939604",NA,NA,NA
"955592",NA,NA,NA
"927608",NA,NA,NA
"970265",NA,NA,NA
"933426",NA,NA,NA
"918423",NA,NA,NA
"948449","6/27/2019","6",NA
"939605",NA,NA,NA
"965578",NA,NA,NA
"955594",NA,NA,NA
"957230",NA,NA,NA
"942623",NA,NA,NA
"939606",NA,NA,NA
"973178",NA,NA,NA
"951050",NA,NA,NA
"972291",NA,NA,NA
"935874",NA,NA,NA
"926225",NA,NA,NA
"968852",NA,NA,NA
"935875",NA,NA,NA
"951353",NA,NA,NA
"955597",NA,NA,NA
"939610",NA,NA,NA
"970902",NA,NA,NA
"942275",NA,NA,NA
"952304",NA,NA,NA
"935877","5/1/2017","1",NA
"961394",NA,NA,NA
"972427",NA,NA,NA
"935878",NA,NA,NA
"932047",NA,NA,NA
"959786","3/18/2019","2",NA
"960035",NA,NA,NA
"935880",NA,NA,NA
"958130",NA,NA,NA
"967368",NA,NA,NA
"958131",NA,NA,NA
"933818",NA,NA,NA
"971710",NA,NA,NA
"969403",NA,NA,NA
"931348",NA,NA,NA
"967369",NA,NA,NA
"970266",NA,NA,NA
"955599",NA,NA,NA
"944245",NA,NA,NA
"907473",NA,NA,NA
"943895",NA,NA,NA
"914512",NA,NA,NA
"940815",NA,NA,NA
"953497",NA,NA,NA
"955601",NA,NA,NA
"947864","1/28/2019","2",NA
"955600",NA,NA,NA
"963782","6/20/2022",NA,"2"
"968165",NA,NA,NA
"953498",NA,NA,NA
"961395",NA,NA,NA
"934226",NA,NA,NA
"957233",NA,NA,NA
"961396",NA,NA,NA
"971711",NA,NA,NA
"966890",NA,NA,NA
"973813",NA,NA,NA
"972292",NA,NA,NA
"955602",NA,NA,NA
"956308",NA,NA,NA
"943897",NA,NA,NA
"971712",NA,NA,NA
"934227",NA,NA,NA
"967370",NA,NA,NA
"935883",NA,NA,NA
"970267",NA,NA,NA
"929281",NA,NA,NA
"945334",NA,NA,NA
"943898",NA,NA,NA
"953500",NA,NA,NA
"942625",NA,NA,NA
"962140",NA,NA,NA
"961573",NA,NA,NA
"947555",NA,NA,NA
"939613","1/4/2022",NA,"3"
"923275",NA,NA,NA
"943899",NA,NA,NA
"926229",NA,NA,NA
"918424",NA,NA,NA
"947556",NA,NA,NA
"946346",NA,NA,NA
"952305",NA,NA,NA
"972996",NA,NA,NA
"919796",NA,NA,NA
"943900",NA,NA,NA
"949746",NA,NA,NA
"968853",NA,NA,NA
"953502",NA,NA,NA
"962847",NA,NA,NA
"960036",NA,NA,NA
"949748",NA,NA,NA
"961397",NA,NA,NA
"973814",NA,NA,NA
"942627",NA,NA,NA
"959317",NA,NA,NA
"937656",NA,NA,NA
"935884",NA,NA,NA
"959318",NA,NA,NA
"971713",NA,NA,NA
"946347",NA,NA,NA
"919797",NA,NA,NA
"955603",NA,NA,NA
"962848",NA,NA,NA
"947548",NA,NA,NA
"972997",NA,NA,NA
"969404",NA,NA,NA
"963182",NA,NA,NA
"937658",NA,NA,NA
"898675",NA,NA,NA
"950620",NA,NA,NA
"963783",NA,NA,NA
"958133",NA,NA,NA
"955604",NA,NA,NA
"970268",NA,NA,NA
"963784",NA,NA,NA
"923280",NA,NA,NA
"971252",NA,NA,NA
"937931",NA,NA,NA
"925597",NA,NA,NA
"968908",NA,NA,NA
"935886",NA,NA,NA
"926232","1/4/2021","1",NA
"926232","6/20/2022",NA,"1"
"921825",NA,NA,NA
"963305","4/6/2022",NA,"5"
"954380",NA,NA,NA
"973815",NA,NA,NA
"952307",NA,NA,NA
"942629","3/17/2022","1",NA
"972998",NA,NA,NA
"967371","5/18/2022",NA,"2"
"972999",NA,NA,NA
"923282",NA,NA,NA
"937659",NA,NA,NA
"957234",NA,NA,NA
"948448",NA,NA,NA
"954381",NA,NA,NA
"939617","7/29/2010","2",NA
"955605",NA,NA,NA
"923283",NA,NA,NA
"972294",NA,NA,NA
"967705",NA,NA,NA
"942631",NA,NA,NA
"952308",NA,NA,NA
"955607",NA,NA,NA
"947558",NA,NA,NA
"957235",NA,NA,NA
"954382",NA,NA,NA
"957236",NA,NA,NA
"932051",NA,NA,NA
"973816",NA,NA,NA
"959319",NA,NA,NA
"933430",NA,NA,NA
"937851",NA,NA,NA
"947559",NA,NA,NA
"916828",NA,NA,NA
"970903",NA,NA,NA
"953505",NA,NA,NA
"960037",NA,NA,NA
"949750",NA,NA,NA
"958134",NA,NA,NA
"970904",NA,NA,NA
"965891",NA,NA,NA
"970270",NA,NA,NA
"973135",NA,NA,NA
"956309",NA,NA,NA
"934911",NA,NA,NA
"959320",NA,NA,NA
"973000",NA,NA,NA
"967706",NA,NA,NA
"970905",NA,NA,NA
"964323","5/20/2022",NA,"2"
"967707",NA,NA,NA
"953506",NA,NA,NA
"971752",NA,NA,NA
"973001",NA,NA,NA
"970271",NA,NA,NA
"970906",NA,NA,NA
"937661",NA,NA,NA
"960038",NA,NA,NA
"973817",NA,NA,NA
"953507","8/29/2014","2",NA
"942632",NA,NA,NA
"967708",NA,NA,NA
"939618",NA,NA,NA
"966892",NA,NA,NA
"970273",NA,NA,NA
"933587",NA,NA,NA
"963785","7/7/2022",NA,"1"
"964812",NA,NA,NA
"951356",NA,NA,NA
"968855",NA,NA,NA
"927617",NA,NA,NA
"973818",NA,NA,NA
"892150",NA,NA,NA
"951357","3/28/2019","3",NA
"954532",NA,NA,NA
"933431",NA,NA,NA
"931269",NA,NA,NA
"958135",NA,NA,NA
"964324",NA,NA,NA
"963786",NA,NA,NA
"923286",NA,NA,NA
"947560",NA,NA,NA
"959321","6/13/2022",NA,"2"
"943901",NA,NA,NA
"946349","6/27/2022",NA,"1"
"966374",NA,NA,NA
"954384",NA,NA,NA
"942633",NA,NA,NA
"959322",NA,NA,NA
"947561",NA,NA,NA
"945449",NA,NA,NA
"939619",NA,NA,NA
"957237",NA,NA,NA
"943903",NA,NA,NA
"936058",NA,NA,NA
"935888",NA,NA,NA
"929287","10/10/2014","3",NA
"939620",NA,NA,NA
"918429",NA,NA,NA
"968856",NA,NA,NA
"969406",NA,NA,NA
"964813",NA,NA,NA
"954386",NA,NA,NA
"934230",NA,NA,NA
"911472",NA,NA,NA
"949753",NA,NA,NA
"965580",NA,NA,NA
"964814",NA,NA,NA
"953509",NA,NA,NA
"970274",NA,NA,NA
"945070",NA,NA,NA
"965581",NA,NA,NA
"967709",NA,NA,NA
"931353",NA,NA,NA
"947562",NA,NA,NA
"967372",NA,NA,NA
"961398",NA,NA,NA
"948434",NA,NA,NA
"926236",NA,NA,NA
"962849",NA,NA,NA
"940819","8/21/2018","2",NA
"945667",NA,NA,NA
"955609",NA,NA,NA
"951358",NA,NA,NA
"973003",NA,NA,NA
"968167",NA,NA,NA
"946351",NA,NA,NA
"964815",NA,NA,NA
"956310",NA,NA,NA
"964325",NA,NA,NA
"937662",NA,NA,NA
"948151",NA,NA,NA
"959324",NA,NA,NA
"914030",NA,NA,NA
"939621",NA,NA,NA
"967373",NA,NA,NA
"935890",NA,NA,NA
"959325",NA,NA,NA
"965582",NA,NA,NA
"954387",NA,NA,NA
"969407",NA,NA,NA
"921827",NA,NA,NA
"935891",NA,NA,NA
"968168",NA,NA,NA
"902520",NA,NA,NA
"960041",NA,NA,NA
"939622",NA,NA,NA
"970907",NA,NA,NA
"946625","7/2/2019","1",NA
"943904",NA,NA,NA
"945071",NA,NA,NA
"957238",NA,NA,NA
"935892",NA,NA,NA
"948517",NA,NA,NA
"933433",NA,NA,NA
"939623",NA,NA,NA
"955611",NA,NA,NA
"966893",NA,NA,NA
"951721",NA,NA,NA
"939624",NA,NA,NA
"954388",NA,NA,NA
"943905",NA,NA,NA
"968857",NA,NA,NA
"947671",NA,NA,NA
"955612","6/14/2016","2",NA
"972296",NA,NA,NA
"959326",NA,NA,NA
"953511",NA,NA,NA
"933434",NA,NA,NA
"933435",NA,NA,NA
"946720",NA,NA,NA
"959327",NA,NA,NA
"929576",NA,NA,NA
"973819",NA,NA,NA
"973820",NA,NA,NA
"947564","6/24/2011","2",NA
"971717",NA,NA,NA
"972353",NA,NA,NA
"954389",NA,NA,NA
"940820","1/31/2015","2",NA
"953512",NA,NA,NA
"964326",NA,NA,NA
"930719",NA,NA,NA
"949754",NA,NA,NA
"937356",NA,NA,NA
"942635",NA,NA,NA
"946352",NA,NA,NA
"962850",NA,NA,NA
"910569",NA,NA,NA
"949755",NA,NA,NA
"970276",NA,NA,NA
"937853",NA,NA,NA
"959328",NA,NA,NA
"971253",NA,NA,NA
"953514",NA,NA,NA
"935894",NA,NA,NA
"940822",NA,NA,NA
"964327",NA,NA,NA
"940823",NA,NA,NA
"947565",NA,NA,NA
"912098",NA,NA,NA
"962851",NA,NA,NA
"958136",NA,NA,NA
"967374",NA,NA,NA
"960042",NA,NA,NA
"942563",NA,NA,NA
"972488",NA,NA,NA
"940824",NA,NA,NA
"966376",NA,NA,NA
"953513",NA,NA,NA
"969408",NA,NA,NA
"952310",NA,NA,NA
"932053","2/17/2017","1",NA
"960043",NA,NA,NA
"954124",NA,NA,NA
"967710",NA,NA,NA
"942638",NA,NA,NA
"963788",NA,NA,NA
"968169",NA,NA,NA
"951360","1/23/2020","2",NA
"973821",NA,NA,NA
"970908",NA,NA,NA
"937668",NA,NA,NA
"971254",NA,NA,NA
"962144",NA,NA,NA
"964817",NA,NA,NA
"965586",NA,NA,NA
"970277",NA,NA,NA
"973822",NA,NA,NA
"949920",NA,NA,NA
"970909",NA,NA,NA
"936062",NA,NA,NA
"952311",NA,NA,NA
"957239",NA,NA,NA
"968858",NA,NA,NA
"946094",NA,NA,NA
"947566",NA,NA,NA
"973004",NA,NA,NA
"959329",NA,NA,NA
"960044",NA,NA,NA
"931357","11/12/2010","2",NA
"941827",NA,NA,NA
"964818",NA,NA,NA
"961399",NA,NA,NA
"949375",NA,NA,NA
"964328",NA,NA,NA
"942639",NA,NA,NA
"965587",NA,NA,NA
"957240",NA,NA,NA
"942641",NA,NA,NA
"946355",NA,NA,NA
"934233",NA,NA,NA
"924577",NA,NA,NA
"931358",NA,NA,NA
"935897",NA,NA,NA
"929291",NA,NA,NA
"966379",NA,NA,NA
"954390",NA,NA,NA
"934356",NA,NA,NA
"946356",NA,NA,NA
"919806",NA,NA,NA
"937669",NA,NA,NA
"961400",NA,NA,NA
"932054",NA,NA,NA
"972297",NA,NA,NA
"942885","2/15/2022",NA,"2"
"943906",NA,NA,NA
"943907",NA,NA,NA
"958138",NA,NA,NA
"933437","4/29/2014","2",NA
"926894","2/3/2015","3",NA
"955615",NA,NA,NA
"967375",NA,NA,NA
"907494",NA,NA,NA
"943908",NA,NA,NA
"935898",NA,NA,NA
"970278",NA,NA,NA
"971719",NA,NA,NA
"973824",NA,NA,NA
"965589",NA,NA,NA
"973005",NA,NA,NA
"953517",NA,NA,NA
"970279",NA,NA,NA
"896868",NA,NA,NA
"929641",NA,NA,NA
"947568",NA,NA,NA
"966380",NA,NA,NA
"935899",NA,NA,NA
"970910",NA,NA,NA
"967376",NA,NA,NA
"966896",NA,NA,NA
"956313",NA,NA,NA
"973006",NA,NA,NA
"970911",NA,NA,NA
"970280",NA,NA,NA
"939628",NA,NA,NA
"955616","6/21/2022",NA,"2"
"933333",NA,NA,NA
"971720",NA,NA,NA
"952312",NA,NA,NA
"972298",NA,NA,NA
"955617",NA,NA,NA
"942643","7/15/2015","4",NA
"927624",NA,NA,NA
"957242",NA,NA,NA
"923298",NA,NA,NA
"973007",NA,NA,NA
"948882",NA,NA,NA
"947865",NA,NA,NA
"970281",NA,NA,NA
"929292",NA,NA,NA
"955618",NA,NA,NA
"956314",NA,NA,NA
"927819",NA,NA,NA
"951362",NA,NA,NA
"952313",NA,NA,NA
"958139",NA,NA,NA
"896067",NA,NA,NA
"939629",NA,NA,NA
"937220",NA,NA,NA
"959330",NA,NA,NA
"966897",NA,NA,NA
"946357",NA,NA,NA
"970912",NA,NA,NA
"939630",NA,NA,NA
"938848",NA,NA,NA
"966996",NA,NA,NA
"943909",NA,NA,NA
"946358",NA,NA,NA
"934156",NA,NA,NA
"931362",NA,NA,NA
"934234",NA,NA,NA
"939631",NA,NA,NA
"960045",NA,NA,NA
"965590",NA,NA,NA
"943910",NA,NA,NA
"954391",NA,NA,NA
"968860",NA,NA,NA
"971721",NA,NA,NA
"964329",NA,NA,NA
"946424",NA,NA,NA
"963789",NA,NA,NA
"945073",NA,NA,NA
"946359",NA,NA,NA
"955621",NA,NA,NA
"958140",NA,NA,NA
"921830",NA,NA,NA
"960046",NA,NA,NA
"957244","5/23/2022",NA,"1"
"947569","5/19/2022",NA,"1"
"957245","7/19/2016","1",NA
"957245","6/8/2022",NA,"1"
"973008",NA,NA,NA
"937721",NA,NA,NA
"941251",NA,NA,NA
"942886",NA,NA,NA
"961403",NA,NA,NA
"966381",NA,NA,NA
"970282",NA,NA,NA
"946186",NA,NA,NA
"934236",NA,NA,NA
"933444",NA,NA,NA
"965591",NA,NA,NA
"939633",NA,NA,NA
"937673",NA,NA,NA
"939634",NA,NA,NA
"954283",NA,NA,NA
"963307",NA,NA,NA
"941162",NA,NA,NA
"963308",NA,NA,NA
"951363",NA,NA,NA
"964330",NA,NA,NA
"935904",NA,NA,NA
"923299","1/3/2022",NA,"1"
"942887",NA,NA,NA
"955619",NA,NA,NA
"970283",NA,NA,NA
"956315",NA,NA,NA
"948578",NA,NA,NA
"945075","1/16/2013","3",NA
"937674",NA,NA,NA
"934297",NA,NA,NA
"943911",NA,NA,NA
"970914",NA,NA,NA
"931363",NA,NA,NA
"937675",NA,NA,NA
"961576",NA,NA,NA
"962852",NA,NA,NA
"964819",NA,NA,NA
"929296",NA,NA,NA
"963309",NA,NA,NA
"955620",NA,NA,NA
"954392",NA,NA,NA
"968170",NA,NA,NA
"954393",NA,NA,NA
"961404",NA,NA,NA
"939637",NA,NA,NA
"942652","9/5/2018","2",NA
"967379",NA,NA,NA
"935826",NA,NA,NA
"932224",NA,NA,NA
"970284",NA,NA,NA
"954394",NA,NA,NA
"973009",NA,NA,NA
"954395",NA,NA,NA
"957246",NA,NA,NA
"926373",NA,NA,NA
"935907","6/8/2022",NA,"1"
"951364",NA,NA,NA
"951365",NA,NA,NA
"920929",NA,NA,NA
"968861",NA,NA,NA
"968863",NA,NA,NA
"968862",NA,NA,NA
"972299",NA,NA,NA
"965592",NA,NA,NA
"949757",NA,NA,NA
"945076",NA,NA,NA
"937676",NA,NA,NA
"973825",NA,NA,NA
"961405","5/10/2022",NA,"1"
"961406",NA,NA,NA
"955622",NA,NA,NA
"935908",NA,NA,NA
"973010",NA,NA,NA
"939638",NA,NA,NA
"931364",NA,NA,NA
"971256",NA,NA,NA
"954396",NA,NA,NA
"959333",NA,NA,NA
"973826",NA,NA,NA
"964331",NA,NA,NA
"951367",NA,NA,NA
"955623",NA,NA,NA
"932057",NA,NA,NA
"961570",NA,NA,NA
"973827",NA,NA,NA
"970916",NA,NA,NA
"947571","6/24/2022",NA,"1"
"945445",NA,NA,NA
"970917",NA,NA,NA
"931365","1/5/2016","4",NA
"918436",NA,NA,NA
"955624",NA,NA,NA
"967712",NA,NA,NA
"949758",NA,NA,NA
"934237",NA,NA,NA
"958142",NA,NA,NA
"943915","8/25/2016","1",NA
"971257",NA,NA,NA
"916845",NA,NA,NA
"955625",NA,NA,NA
"945077",NA,NA,NA
"939639",NA,NA,NA
"943916","9/11/2014","3",NA
"973011",NA,NA,NA
"958143",NA,NA,NA
"958144",NA,NA,NA
"968171",NA,NA,NA
"935911",NA,NA,NA
"963310",NA,NA,NA
"951369",NA,NA,NA
"937678",NA,NA,NA
"970285",NA,NA,NA
"941163","1/15/2022",NA,"1"
"969411",NA,NA,NA
"951370","11/1/2017","1",NA
"951370","11/9/2021",NA,"6"
"968864",NA,NA,NA
"918603",NA,NA,NA
"939640",NA,NA,NA
"960048",NA,NA,NA
"959907",NA,NA,NA
"973012",NA,NA,NA
"948282",NA,NA,NA
"967750",NA,NA,NA
"958145",NA,NA,NA
"958146",NA,NA,NA
"952314","3/11/2019","2",NA
"960049",NA,NA,NA
"922970",NA,NA,NA
"933446",NA,NA,NA
"931366",NA,NA,NA
"967380",NA,NA,NA
"973828",NA,NA,NA
"957247",NA,NA,NA
"973013",NA,NA,NA
"965892",NA,NA,NA
"970918",NA,NA,NA
"942655","2/10/2015","2",NA
"942655","4/28/2022","2",NA
"959335",NA,NA,NA
"916847",NA,NA,NA
"946361",NA,NA,NA
"955627","6/6/2017","2",NA
"954397",NA,NA,NA
"964333",NA,NA,NA
"966522",NA,NA,NA
"964334",NA,NA,NA
"949759",NA,NA,NA
"963825",NA,NA,NA
"965594",NA,NA,NA
"973829",NA,NA,NA
"951372",NA,NA,NA
"951373",NA,NA,NA
"939642","9/21/2017","1",NA
"949760",NA,NA,NA
"942656",NA,NA,NA
"961410",NA,NA,NA
"931368","8/21/2014","1",NA
"939643",NA,NA,NA
"965595",NA,NA,NA
"949761",NA,NA,NA
"951374",NA,NA,NA
"948152",NA,NA,NA
"919811",NA,NA,NA
"945335",NA,NA,NA
"942657",NA,NA,NA
"959337",NA,NA,NA
"966901",NA,NA,NA
"926243","7/27/2020","1",NA
"937682",NA,NA,NA
"937679",NA,NA,NA
"973830",NA,NA,NA
"971259",NA,NA,NA
"938203",NA,NA,NA
"935913",NA,NA,NA
"947573",NA,NA,NA
"927630",NA,NA,NA
"951375",NA,NA,NA
"920931",NA,NA,NA
"966383",NA,NA,NA
"919814",NA,NA,NA
"949763",NA,NA,NA
"964335",NA,NA,NA
"971748",NA,NA,NA
"942691",NA,NA,NA
"937681",NA,NA,NA
"933447",NA,NA,NA
"968865",NA,NA,NA
"943331",NA,NA,NA
"955626",NA,NA,NA
"946362",NA,NA,NA
"968866",NA,NA,NA
"970287",NA,NA,NA
"970919",NA,NA,NA
"973014",NA,NA,NA
"961411",NA,NA,NA
"965597",NA,NA,NA
"970288",NA,NA,NA
"970289",NA,NA,NA
"973180",NA,NA,NA
"935915","1/14/2019","1",NA
"968867",NA,NA,NA
"935916",NA,NA,NA
"961413",NA,NA,NA
"968173",NA,NA,NA
"951378",NA,NA,NA
"939644",NA,NA,NA
"951379",NA,NA,NA
"943917",NA,NA,NA
"948435",NA,NA,NA
"948153",NA,NA,NA
"962150",NA,NA,NA
"951380",NA,NA,NA
"923306",NA,NA,NA
"921832",NA,NA,NA
"941164",NA,NA,NA
"952315",NA,NA,NA
"939645",NA,NA,NA
"954398",NA,NA,NA
"957248",NA,NA,NA
"962854",NA,NA,NA
"959339","1/15/2022",NA,"1"
"969413",NA,NA,NA
"966667",NA,NA,NA
"965598",NA,NA,NA
"939647",NA,NA,NA
"939646",NA,NA,NA
"969414",NA,NA,NA
"953523",NA,NA,NA
"933448",NA,NA,NA
"951381",NA,NA,NA
"938071",NA,NA,NA
"972301",NA,NA,NA
"959340",NA,NA,NA
"926246",NA,NA,NA
"973015",NA,NA,NA
"932058",NA,NA,NA
"972302",NA,NA,NA
"963581",NA,NA,NA
"935920",NA,NA,NA
"957249",NA,NA,NA
"973831",NA,NA,NA
"968174",NA,NA,NA
"961414",NA,NA,NA
"943919",NA,NA,NA
"942659",NA,NA,NA
"973016",NA,NA,NA
"966384",NA,NA,NA
"939648",NA,NA,NA
"957250",NA,NA,NA
"951382","1/6/2014","3",NA
"973832",NA,NA,NA
"964824",NA,NA,NA
"973833",NA,NA,NA
"963311",NA,NA,NA
"970290",NA,NA,NA
"973834",NA,NA,NA
"973835",NA,NA,NA
"966902",NA,NA,NA
"946364",NA,NA,NA
"961578",NA,NA,NA
"921096",NA,NA,NA
"931372",NA,NA,NA
"970920",NA,NA,NA
"973836",NA,NA,NA
"964336",NA,NA,NA
"934240",NA,NA,NA
"963312",NA,NA,NA
"949764",NA,NA,NA
"949765",NA,NA,NA
"952316",NA,NA,NA
"948863",NA,NA,NA
"919816",NA,NA,NA
"953524",NA,NA,NA
"966385",NA,NA,NA
"970291",NA,NA,NA
"934358",NA,NA,NA
"946365",NA,NA,NA
"971722",NA,NA,NA
"955631",NA,NA,NA
"939649",NA,NA,NA
"971723",NA,NA,NA
"944192",NA,NA,NA
"957251",NA,NA,NA
"939795",NA,NA,NA
"934241",NA,NA,NA
"951383",NA,NA,NA
"935924",NA,NA,NA
"949766",NA,NA,NA
"954399",NA,NA,NA
"940832",NA,NA,NA
"961415",NA,NA,NA
"942661",NA,NA,NA
"971724",NA,NA,NA
"926250",NA,NA,NA
"926251",NA,NA,NA
"929303",NA,NA,NA
"933451",NA,NA,NA
"955632","4/30/2018","2",NA
"934448",NA,NA,NA
"953525",NA,NA,NA
"939836",NA,NA,NA
"951384","8/16/2016","3",NA
"943924",NA,NA,NA
"934242",NA,NA,NA
"951385",NA,NA,NA
"927820",NA,NA,NA
"948713",NA,NA,NA
"931376","4/20/2015","3",NA
"932060",NA,NA,NA
"949767",NA,NA,NA
"968868",NA,NA,NA
"971260",NA,NA,NA
"946366",NA,NA,NA
"955633",NA,NA,NA
